"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M","B11012_016E","B11012_016M","B11012_017E","B11012_017M",
"1500000US490490013001","Block Group 1, Census Tract 13, Utah County, Utah","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490490013002","Block Group 2, Census Tract 13, Utah County, Utah","245","88","71","54","14","21","57","51","24","25","24","25","0","12","78","58","27","24","0","12","51","56","0","12","72","62","50","50","0","12","0","12","22","33",
"1500000US490490013003","Block Group 3, Census Tract 13, Utah County, Utah","729","123","555","114","155","88","400","90","0","12","0","12","0","12","112","65","47","36","32","49","33","34","0","12","62","48","32","31","9","13","21","33","0","12",
"1500000US490490013004","Block Group 4, Census Tract 13, Utah County, Utah","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490490013005","Block Group 5, Census Tract 13, Utah County, Utah","375","126","243","63","200","61","43","29","0","12","0","12","0","12","106","110","106","110","0","12","0","12","0","12","26","42","0","12","26","42","0","12","0","12",
"1500000US490490014011","Block Group 1, Census Tract 14.01, Utah County, Utah","305","45","234","47","92","37","142","37","0","12","0","12","0","12","43","32","12","13","19","27","12","14","0","12","28","28","23","27","0","12","5","8","0","12",
"1500000US490490014012","Block Group 2, Census Tract 14.01, Utah County, Utah","63","31","27","21","0","12","27","21","0","12","0","12","0","12","10","12","5","8","0","12","5","9","0","12","26","28","0","12","5","8","21","27","0","12",
"1500000US490490014013","Block Group 3, Census Tract 14.01, Utah County, Utah","421","74","237","64","68","32","169","58","0","12","0","12","0","12","111","53","68","31","7","8","36","41","0","12","73","49","21","18","0","12","28","36","24","34",
"1500000US490490014031","Block Group 1, Census Tract 14.03, Utah County, Utah","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490490014032","Block Group 2, Census Tract 14.03, Utah County, Utah","54","42","0","12","0","12","0","12","0","12","0","12","0","12","26","28","0","12","0","12","0","12","26","28","28","32","0","12","0","12","0","12","28","32",
"1500000US490490014033","Block Group 3, Census Tract 14.03, Utah County, Utah","342","130","141","48","89","41","52","39","82","80","0","12","82","80","17","19","10","18","0","12","7","7","0","12","102","92","87","89","0","12","4","15","11","37",
"1500000US490490014034","Block Group 4, Census Tract 14.03, Utah County, Utah","198","60","28","45","0","12","28","45","0","12","0","12","0","12","63","30","0","12","0","12","0","12","63","30","107","53","0","12","0","12","12","20","95","59",
"1500000US490490014041","Block Group 1, Census Tract 14.04, Utah County, Utah","503","95","238","84","105","60","133","61","82","68","49","53","33","40","79","56","31","35","0","12","0","12","48","44","104","67","50","52","9","13","8","14","37","43",
"1500000US490490014042","Block Group 2, Census Tract 14.04, Utah County, Utah","393","100","119","46","48","21","71","42","0","12","0","12","0","12","226","108","52","53","39","45","0","12","135","84","48","52","0","12","0","12","0","12","48","52",
"1500000US490490014043","Block Group 3, Census Tract 14.04, Utah County, Utah","383","121","186","72","98","52","88","62","20","33","20","33","0","12","134","101","101","100","0","12","9","13","24","23","43","31","33","25","0","12","0","12","10","17",
"1500000US490490015011","Block Group 1, Census Tract 15.01, Utah County, Utah","353","114","199","44","70","26","129","44","0","12","0","12","0","12","136","100","92","118","35","42","9","14","0","12","18","20","10","16","8","12","0","12","0","12",
"1500000US490490015012","Block Group 2, Census Tract 15.01, Utah County, Utah","340","87","297","88","62","43","235","89","0","12","0","12","0","12","33","28","18","21","8","12","7","12","0","12","10","17","10","17","0","12","0","12","0","12",
"1500000US490490015013","Block Group 3, Census Tract 15.01, Utah County, Utah","554","94","338","83","60","39","278","80","0","12","0","12","0","12","188","92","141","77","0","12","47","53","0","12","28","26","19","20","0","12","9","15","0","12",
"1500000US490490015031","Block Group 1, Census Tract 15.03, Utah County, Utah","702","105","476","90","238","88","238","66","0","12","0","12","0","12","148","59","126","58","9","13","8","13","5","10","78","46","47","43","17","25","8","12","6","9",
"1500000US490490015032","Block Group 2, Census Tract 15.03, Utah County, Utah","590","194","331","75","135","51","196","52","0","12","0","12","0","12","212","194","29","26","36","40","147","190","0","12","47","46","41","45","0","12","6","9","0","12",
"1500000US490490015041","Block Group 1, Census Tract 15.04, Utah County, Utah","524","104","312","86","176","86","136","59","0","12","0","12","0","12","107","55","0","12","0","12","75","45","32","31","105","83","15","18","0","12","21","25","69","80",
"1500000US490490015042","Block Group 2, Census Tract 15.04, Utah County, Utah","301","70","150","47","94","40","56","35","0","12","0","12","0","12","133","68","87","56","25","40","21","33","0","12","18","22","18","22","0","12","0","12","0","12",
"1500000US490490015043","Block Group 3, Census Tract 15.04, Utah County, Utah","137","34","119","34","54","28","65","23","0","12","0","12","0","12","18","19","18","19","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490490015044","Block Group 4, Census Tract 15.04, Utah County, Utah","255","65","175","66","70","40","105","56","0","12","0","12","0","12","30","27","27","26","0","12","3","7","0","12","50","38","42","35","8","13","0","12","0","12",
"1500000US490490016011","Block Group 1, Census Tract 16.01, Utah County, Utah","419","92","295","81","124","73","171","50","0","12","0","12","0","12","64","47","6","9","0","12","0","12","58","46","60","37","17","28","0","12","0","12","43","29",
"1500000US490490016012","Block Group 2, Census Tract 16.01, Utah County, Utah","287","76","178","68","0","12","178","68","0","12","0","12","0","12","39","33","0","12","0","12","16","21","23","25","70","35","15","21","0","12","10","15","45","29",
"1500000US490490016013","Block Group 3, Census Tract 16.01, Utah County, Utah","142","59","0","12","0","12","0","12","0","12","0","12","0","12","39","27","0","12","0","12","0","12","39","27","103","54","0","12","0","12","41","45","62","39",
"1500000US490490016021","Block Group 1, Census Tract 16.02, Utah County, Utah","29","41","0","12","0","12","0","12","0","12","0","12","0","12","29","41","0","12","0","12","0","12","29","41","0","12","0","12","0","12","0","12","0","12",
"1500000US490490016022","Block Group 2, Census Tract 16.02, Utah County, Utah","111","50","22","27","0","12","22","27","0","12","0","12","0","12","51","33","0","12","0","12","0","12","51","33","38","31","0","12","0","12","22","26","16","19",
"1500000US490490016023","Block Group 3, Census Tract 16.02, Utah County, Utah","90","61","0","12","0","12","0","12","0","12","0","12","0","12","35","38","0","12","0","12","0","12","35","38","55","49","0","12","0","12","0","12","55","49",
"1500000US490490017011","Block Group 1, Census Tract 17.01, Utah County, Utah","559","162","328","87","169","63","159","69","0","12","0","12","0","12","144","135","105","128","12","11","0","12","27","39","87","58","21","25","0","12","41","37","25","41",
"1500000US490490017012","Block Group 2, Census Tract 17.01, Utah County, Utah","586","146","388","123","135","68","253","112","0","12","0","12","0","12","190","100","154","92","28","43","8","13","0","12","8","13","8","13","0","12","0","12","0","12",
"1500000US490490017013","Block Group 3, Census Tract 17.01, Utah County, Utah","154","79","49","59","0","12","49","59","33","53","0","12","33","53","56","40","20","23","0","12","12","18","24","27","16","20","6","11","0","12","0","12","10","17",
"1500000US490490017021","Block Group 1, Census Tract 17.02, Utah County, Utah","344","91","180","66","17","20","163","66","0","12","0","12","0","12","99","61","27","42","0","12","0","12","72","43","65","58","12","20","0","12","5","9","48","55",
"1500000US490490017022","Block Group 2, Census Tract 17.02, Utah County, Utah","328","91","129","41","97","38","32","16","0","12","0","12","0","12","71","57","9","17","0","12","10","17","52","51","128","82","0","12","0","12","5","9","123","82",
"1500000US490490017023","Block Group 3, Census Tract 17.02, Utah County, Utah","427","97","183","93","92","47","91","81","0","12","0","12","0","12","151","78","54","53","17","25","20","33","60","41","93","49","7","13","0","12","7","19","79","49",
"1500000US490490018011","Block Group 1, Census Tract 18.01, Utah County, Utah","519","139","247","114","83","111","164","51","0","12","0","12","0","12","200","77","16","18","0","12","9","16","175","75","72","51","0","12","16","26","10","15","46","43",
"1500000US490490018012","Block Group 2, Census Tract 18.01, Utah County, Utah","319","82","103","61","13","17","90","60","21","34","21","34","0","12","128","63","0","12","0","12","0","12","128","63","67","36","0","12","0","12","0","12","67","36",
"1500000US490490018013","Block Group 3, Census Tract 18.01, Utah County, Utah","627","131","98","61","0","12","98","61","0","12","0","12","0","12","311","106","11","18","10","16","72","59","218","94","218","105","0","12","0","12","23","38","195","102",
"1500000US490490018014","Block Group 4, Census Tract 18.01, Utah County, Utah","465","103","142","48","29","15","113","48","0","12","0","12","0","12","219","93","10","15","0","12","10","16","199","99","104","65","0","12","0","12","12","9","92","64",
"1500000US490490018021","Block Group 1, Census Tract 18.02, Utah County, Utah","462","114","168","62","30","28","138","61","0","12","0","12","0","12","175","76","0","12","0","12","34","39","141","71","119","89","0","12","0","12","10","15","109","91",
"1500000US490490018022","Block Group 2, Census Tract 18.02, Utah County, Utah","533","107","342","97","30","22","312","97","0","12","0","12","0","12","108","51","14","15","0","12","8","12","86","48","83","57","40","32","0","12","8","12","35","44",
"1500000US490490018023","Block Group 3, Census Tract 18.02, Utah County, Utah","539","117","139","67","14","16","125","64","48","62","48","62","0","12","140","73","5","8","8","14","24","26","103","68","212","80","10","15","0","12","26","32","176","81",
"1500000US490490018024","Block Group 4, Census Tract 18.02, Utah County, Utah","433","126","110","72","77","67","33","26","0","12","0","12","0","12","220","94","63","50","0","12","0","12","157","87","103","73","19","31","0","12","19","22","65","63",
"1500000US490490018031","Block Group 1, Census Tract 18.03, Utah County, Utah","450","82","320","68","93","48","227","54","31","35","0","12","31","35","41","25","25","23","0","12","11","16","5","7","58","38","25","19","17","30","10","12","6","8",
"1500000US490490018032","Block Group 2, Census Tract 18.03, Utah County, Utah","324","55","208","55","93","38","115","49","19","23","14","22","5","7","47","30","19","19","0","12","22","22","6","9","50","29","32","25","0","12","0","12","18","14",
"1500000US490490019001","Block Group 1, Census Tract 19, Utah County, Utah","177","65","114","65","0","12","114","65","0","12","0","12","0","12","12","16","4","10","0","12","0","12","8","12","51","32","24","23","0","12","0","12","27","23",
"1500000US490490019002","Block Group 2, Census Tract 19, Utah County, Utah","601","146","377","143","31","23","346","138","0","12","0","12","0","12","127","51","66","24","18","30","0","12","43","33","97","60","24","29","0","12","9","14","64","53",
"1500000US490490019003","Block Group 3, Census Tract 19, Utah County, Utah","647","146","444","112","116","46","328","107","44","64","0","12","44","64","121","107","75","105","0","12","37","18","9","14","38","29","24","24","0","12","14","20","0","12",
"1500000US490490020011","Block Group 1, Census Tract 20.01, Utah County, Utah","552","103","229","83","105","64","124","77","71","77","0","12","71","77","77","75","39","47","38","57","0","12","0","12","175","100","58","48","0","12","0","12","117","96",
"1500000US490490020012","Block Group 2, Census Tract 20.01, Utah County, Utah","579","132","303","96","180","85","123","65","15","24","0","12","15","24","98","61","26","40","28","35","44","29","0","12","163","135","104","113","0","12","59","75","0","12",
"1500000US490490020013","Block Group 3, Census Tract 20.01, Utah County, Utah","155","64","50","37","37","37","13","20","0","12","0","12","0","12","63","57","32","37","0","12","0","12","31","44","42","41","0","12","0","12","10","17","32","37",
"1500000US490490020021","Block Group 1, Census Tract 20.02, Utah County, Utah","316","83","126","51","81","49","45","43","0","12","0","12","0","12","112","64","22","35","66","62","13","21","11","20","78","82","47","73","0","12","0","12","31","49",
"1500000US490490020022","Block Group 2, Census Tract 20.02, Utah County, Utah","681","192","498","188","183","83","315","202","0","12","0","12","0","12","23","35","23","35","0","12","0","12","0","12","160","99","128","94","0","12","10","16","22","34",
"1500000US490490021011","Block Group 1, Census Tract 21.01, Utah County, Utah","714","143","428","144","215","124","213","78","0","12","0","12","0","12","165","75","78","49","0","12","66","49","21","26","121","76","16","18","44","46","17","21","44","66",
"1500000US490490021012","Block Group 2, Census Tract 21.01, Utah County, Utah","227","57","156","58","53","39","103","40","0","12","0","12","0","12","39","29","13","20","0","12","9","14","17","19","32","44","0","12","3","9","0","12","29","44",
"1500000US490490021013","Block Group 3, Census Tract 21.01, Utah County, Utah","239","64","146","64","79","52","67","34","16","22","0","12","16","22","58","37","26","22","9","13","23","24","0","12","19","19","13","17","0","12","6","10","0","12",
"1500000US490490021021","Block Group 1, Census Tract 21.02, Utah County, Utah","283","50","216","44","97","32","119","40","3","5","0","12","3","5","49","34","22","14","0","12","8","10","19","30","15","14","13","13","0","12","2","3","0","12",
"1500000US490490021022","Block Group 2, Census Tract 21.02, Utah County, Utah","435","86","233","73","133","59","100","45","12","13","0","12","12","13","109","50","34","24","17","21","13","13","45","41","81","38","45","26","0","12","11","13","25","26",
"1500000US490490021023","Block Group 3, Census Tract 21.02, Utah County, Utah","99","48","89","49","66","46","23","15","3","5","0","12","3","5","0","12","0","12","0","12","0","12","0","12","7","11","7","11","0","12","0","12","0","12",
"1500000US490490022041","Block Group 1, Census Tract 22.04, Utah County, Utah","538","121","326","108","265","110","61","34","0","12","0","12","0","12","169","81","75","60","37","49","46","45","11","17","43","43","43","43","0","12","0","12","0","12",
"1500000US490490022042","Block Group 2, Census Tract 22.04, Utah County, Utah","287","57","202","54","70","39","132","43","7","11","0","12","7","11","15","17","0","12","12","19","3","5","0","12","63","52","44","48","3","6","9","16","7","10",
"1500000US490490022043","Block Group 3, Census Tract 22.04, Utah County, Utah","245","63","175","60","101","51","74","42","0","12","0","12","0","12","35","27","6","8","29","26","0","12","0","12","35","42","9","13","0","12","0","12","26","40",
"1500000US490490022051","Block Group 1, Census Tract 22.05, Utah County, Utah","757","243","494","159","335","150","159","75","31","41","0","12","31","41","190","195","142","192","5","11","43","38","0","12","42","47","42","47","0","12","0","12","0","12",
"1500000US490490022052","Block Group 2, Census Tract 22.05, Utah County, Utah","563","110","410","111","220","87","190","85","0","12","0","12","0","12","84","63","72","58","12","20","0","12","0","12","69","44","38","34","10","16","21","23","0","12",
"1500000US490490022061","Block Group 1, Census Tract 22.06, Utah County, Utah","317","75","168","44","81","35","87","33","5","9","5","9","0","12","91","57","38","24","0","12","39","50","14","20","53","47","40","46","0","12","13","18","0","12",
"1500000US490490022062","Block Group 2, Census Tract 22.06, Utah County, Utah","504","122","337","107","179","58","158","96","5","10","0","12","5","10","109","64","15","13","55","62","24","16","15","14","53","32","36","29","13","19","4","6","0","12",
"1500000US490490022063","Block Group 3, Census Tract 22.06, Utah County, Utah","223","45","164","38","137","39","27","13","0","12","0","12","0","12","39","22","12","13","18","19","9","12","0","12","20","19","3","5","0","12","3","5","14","16",
"1500000US490490022081","Block Group 1, Census Tract 22.08, Utah County, Utah","547","115","367","106","267","95","100","71","0","12","0","12","0","12","86","73","6","10","62","68","6","9","12","20","94","62","60","46","19","24","0","12","15","25",
"1500000US490490022082","Block Group 2, Census Tract 22.08, Utah County, Utah","416","132","360","118","278","86","82","94","0","12","0","12","0","12","38","46","37","45","1","4","0","12","0","12","18","26","3","6","0","12","0","12","15","25",
"1500000US490490022091","Block Group 1, Census Tract 22.09, Utah County, Utah","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490490022092","Block Group 2, Census Tract 22.09, Utah County, Utah","8","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8","12","8","12","0","12","0","12","0","12",
"1500000US490490022093","Block Group 3, Census Tract 22.09, Utah County, Utah","1372","186","544","172","262","91","282","142","62","61","0","12","62","61","384","189","56","43","31","26","72","66","225","172","382","166","113","91","45","44","33","24","191","162",
"1500000US490490022101","Block Group 1, Census Tract 22.10, Utah County, Utah","145","74","13","13","0","12","13","13","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","132","73","51","55","0","12","0","12","81","59",
"1500000US490490022102","Block Group 2, Census Tract 22.10, Utah County, Utah","228","74","154","70","126","76","28","31","9","15","0","12","9","15","36","50","9","15","0","12","27","47","0","12","29","46","0","12","0","12","29","46","0","12",
"1500000US490490022111","Block Group 1, Census Tract 22.11, Utah County, Utah","536","79","263","107","57","45","206","116","0","12","0","12","0","12","224","93","48","54","94","56","0","12","82","59","49","64","10","18","0","12","39","61","0","12",
"1500000US490490022112","Block Group 2, Census Tract 22.11, Utah County, Utah","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490490022121","Block Group 1, Census Tract 22.12, Utah County, Utah","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490490022122","Block Group 2, Census Tract 22.12, Utah County, Utah","709","110","510","129","281","100","229","78","9","16","0","12","9","16","125","91","16","18","47","47","13","18","49","66","65","50","14","19","0","12","29","44","22","34",
"1500000US490490022123","Block Group 3, Census Tract 22.12, Utah County, Utah","524","91","444","82","377","75","67","35","3","6","3","6","0","12","65","47","9","13","40","43","16","22","0","12","12","15","10","15","0","12","0","12","2","4",
"1500000US490490022131","Block Group 1, Census Tract 22.13, Utah County, Utah","898","136","662","116","343","71","319","99","21","25","0","12","21","25","197","99","67","54","68","78","62","36","0","12","18","15","18","15","0","12","0","12","0","12",
"1500000US490490022132","Block Group 2, Census Tract 22.13, Utah County, Utah","29","25","24","26","24","26","0","12","0","12","0","12","0","12","5","7","0","12","0","12","5","7","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490490023001","Block Group 1, Census Tract 23, Utah County, Utah","332","89","235","75","127","42","108","75","0","12","0","12","0","12","56","37","42","29","14","25","0","12","0","12","41","61","0","12","41","61","0","12","0","12",
"1500000US490490023002","Block Group 2, Census Tract 23, Utah County, Utah","442","132","188","60","114","44","74","53","74","106","0","12","74","106","92","46","27","26","24","30","21","23","20","32","88","60","50","41","0","12","0","12","38","47",
"1500000US490490023003","Block Group 3, Census Tract 23, Utah County, Utah","521","92","330","77","102","57","228","82","18","29","18","29","0","12","93","62","41","36","0","12","23","27","29","42","80","47","59","40","0","12","0","12","21","25",
"1500000US490490024001","Block Group 1, Census Tract 24, Utah County, Utah","374","77","211","64","51","30","160","61","8","12","0","12","8","12","79","41","38","29","5","8","17","19","19","21","76","38","49","27","0","12","0","12","27","27",
"1500000US490490024002","Block Group 2, Census Tract 24, Utah County, Utah","515","75","336","76","101","46","235","62","16","18","10","16","6","9","88","39","44","28","18","20","0","12","26","23","75","43","43","32","0","12","13","20","19","22",
"1500000US490490025001","Block Group 1, Census Tract 25, Utah County, Utah","485","134","409","132","161","81","248","118","9","15","9","15","0","12","17","23","17","23","0","12","0","12","0","12","50","34","39","31","0","12","11","18","0","12",
"1500000US490490025002","Block Group 2, Census Tract 25, Utah County, Utah","428","112","250","79","54","36","196","81","0","12","0","12","0","12","84","55","21","34","15","17","44","44","4","12","94","87","59","82","0","12","8","14","27","27",
"1500000US490490025003","Block Group 3, Census Tract 25, Utah County, Utah","353","92","268","88","172","84","96","52","0","12","0","12","0","12","51","58","12","17","35","56","4","8","0","12","34","26","34","26","0","12","0","12","0","12",
"1500000US490490025004","Block Group 4, Census Tract 25, Utah County, Utah","498","106","319","95","99","74","220","73","15","23","15","23","0","12","65","66","7","11","0","12","39","61","19","28","99","62","53","59","21","32","25","30","0","12",
"1500000US490490027021","Block Group 1, Census Tract 27.02, Utah County, Utah","558","129","298","112","203","101","95","55","9","15","0","12","9","15","152","71","18","21","6","9","58","51","70","49","99","75","43","53","0","12","44","50","12","21",
"1500000US490490027022","Block Group 2, Census Tract 27.02, Utah County, Utah","476","88","253","81","149","75","104","49","0","12","0","12","0","12","128","69","24","30","54","56","5","9","45","30","95","49","12","14","0","12","51","41","32","29",
"1500000US490490027023","Block Group 3, Census Tract 27.02, Utah County, Utah","388","87","248","75","156","51","92","61","0","12","0","12","0","12","59","51","13","23","46","48","0","12","0","12","81","45","0","12","19","22","33","46","29","24",
"1500000US490490027024","Block Group 4, Census Tract 27.02, Utah County, Utah","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490490027031","Block Group 1, Census Tract 27.03, Utah County, Utah","222","51","155","53","61","36","94","41","13","17","9","14","4","7","40","29","25","20","0","12","15","22","0","12","14","11","9","9","0","12","5","6","0","12",
"1500000US490490027032","Block Group 2, Census Tract 27.03, Utah County, Utah","571","61","387","60","215","48","172","49","0","12","0","12","0","12","92","32","50","24","8","13","31","23","3","6","92","42","40","25","0","12","29","28","23","25",
"1500000US490490029011","Block Group 1, Census Tract 29.01, Utah County, Utah","517","125","457","130","375","127","82","45","0","12","0","12","0","12","54","38","0","12","43","35","11","16","0","12","6","11","0","12","6","11","0","12","0","12",
"1500000US490490029012","Block Group 2, Census Tract 29.01, Utah County, Utah","455","117","204","66","144","62","60","27","0","12","0","12","0","12","213","112","128","100","69","56","16","26","0","12","38","37","17","20","21","33","0","12","0","12",
"1500000US490490029013","Block Group 3, Census Tract 29.01, Utah County, Utah","218","50","201","51","156","55","45","33","0","12","0","12","0","12","17","20","0","12","0","12","17","20","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490490029014","Block Group 4, Census Tract 29.01, Utah County, Utah","294","68","268","70","192","67","76","44","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","26","35","4","8","22","34","0","12","0","12",
"1500000US490490029015","Block Group 5, Census Tract 29.01, Utah County, Utah","491","118","336","112","225","103","111","46","25","38","25","38","0","12","96","50","50","32","14","18","32","33","0","12","34","29","16","17","7","12","0","12","11","19",
"1500000US490490029021","Block Group 1, Census Tract 29.02, Utah County, Utah","196","80","146","77","66","42","80","64","0","12","0","12","0","12","38","36","9","13","11","17","18","28","0","12","12","17","7","13","4","10","1","5","0","12",
"1500000US490490029022","Block Group 2, Census Tract 29.02, Utah County, Utah","432","138","332","136","210","87","122","109","0","12","0","12","0","12","92","42","55","37","11","13","9","15","17","23","8","13","8","13","0","12","0","12","0","12",
"1500000US490490029023","Block Group 3, Census Tract 29.02, Utah County, Utah","395","116","195","79","125","71","70","40","0","12","0","12","0","12","120","79","88","72","20","30","12","16","0","12","80","69","44","33","0","12","0","12","36","60",
"1500000US490490030011","Block Group 1, Census Tract 30.01, Utah County, Utah","214","63","94","44","57","37","37","25","6","9","0","12","6","9","52","44","52","44","0","12","0","12","0","12","62","37","33","24","6","10","23","30","0","12",
"1500000US490490030012","Block Group 2, Census Tract 30.01, Utah County, Utah","651","111","490","92","312","95","178","61","45","46","23","36","22","31","100","98","75","97","0","12","6","10","19","22","16","22","0","12","0","12","0","12","16","22",
"1500000US490490030013","Block Group 3, Census Tract 30.01, Utah County, Utah","414","107","273","105","160","87","113","68","56","50","0","12","56","50","52","39","34","40","6","10","12","13","0","12","33","33","0","12","26","31","7","11","0","12",
"1500000US490490030021","Block Group 1, Census Tract 30.02, Utah County, Utah","342","104","250","98","123","88","127","40","0","12","0","12","0","12","68","37","52","31","12","18","4","6","0","12","24","29","20","28","0","12","4","7","0","12",
"1500000US490490030022","Block Group 2, Census Tract 30.02, Utah County, Utah","243","39","172","31","131","27","41","22","0","12","0","12","0","12","53","31","26","27","17","14","5","8","5","8","18","15","11","11","0","12","7","10","0","12",
"1500000US490490031031","Block Group 1, Census Tract 31.03, Utah County, Utah","387","68","337","67","143","49","194","61","3","5","0","12","3","5","43","30","26","25","0","12","17","18","0","12","4","6","0","12","0","12","0","12","4","6",
"1500000US490490031032","Block Group 2, Census Tract 31.03, Utah County, Utah","496","240","237","60","112","47","125","39","11","16","11","16","0","12","212","243","201","241","11","19","0","12","0","12","36","26","25","21","0","12","11","15","0","12",
"1500000US490490031041","Block Group 1, Census Tract 31.04, Utah County, Utah","239","47","206","45","116","44","90","36","4","6","4","6","0","12","29","27","12","13","0","12","17","24","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490490031042","Block Group 2, Census Tract 31.04, Utah County, Utah","369","73","312","77","96","52","216","62","0","12","0","12","0","12","40","26","20","16","0","12","20","21","0","12","17","15","7","10","0","12","6","9","4","6",
"1500000US490490031043","Block Group 3, Census Tract 31.04, Utah County, Utah","296","54","268","43","192","41","76","32","0","12","0","12","0","12","23","31","20","30","3","6","0","12","0","12","5","9","5","9","0","12","0","12","0","12",
"1500000US490490031051","Block Group 1, Census Tract 31.05, Utah County, Utah","331","107","163","62","83","41","80","49","0","12","0","12","0","12","120","98","17","22","6","11","97","96","0","12","48","43","41","42","0","12","7","10","0","12",
"1500000US490490031052","Block Group 2, Census Tract 31.05, Utah County, Utah","357","93","206","87","91","77","115","49","16","22","0","12","16","22","59","41","55","39","0","12","0","12","4","6","76","39","44","31","0","12","10","15","22","25",
"1500000US490490031053","Block Group 3, Census Tract 31.05, Utah County, Utah","459","104","168","64","88","46","80","49","50","75","50","75","0","12","169","81","90","59","64","50","15","19","0","12","72","66","18","19","0","12","18","21","36","56",
"1500000US490490031061","Block Group 1, Census Tract 31.06, Utah County, Utah","259","48","226","49","157","46","69","32","5","8","0","12","5","8","19","15","7","8","8","12","0","12","4","7","9","10","4","6","5","8","0","12","0","12",
"1500000US490490031062","Block Group 2, Census Tract 31.06, Utah County, Utah","485","103","357","65","184","56","173","55","13","16","13","16","0","12","98","90","19","14","19","24","60","83","0","12","17","14","12","12","5","7","0","12","0","12",
"1500000US490490032011","Block Group 1, Census Tract 32.01, Utah County, Utah","347","70","178","68","74","34","104","58","36","36","0","12","36","36","78","37","33","23","28","30","17","19","0","12","55","31","16","15","4","6","27","27","8","11",
"1500000US490490032012","Block Group 2, Census Tract 32.01, Utah County, Utah","438","78","248","54","168","51","80","37","14","14","8","12","6","9","132","56","69","38","17","22","31","28","15","14","44","27","9","10","21","25","14","11","0","12",
"1500000US490490032031","Block Group 1, Census Tract 32.03, Utah County, Utah","320","73","173","59","52","35","121","55","0","12","0","12","0","12","106","70","58","53","30","43","18","21","0","12","41","41","41","41","0","12","0","12","0","12",
"1500000US490490032032","Block Group 2, Census Tract 32.03, Utah County, Utah","265","60","207","56","118","55","89","45","0","12","0","12","0","12","34","32","10","15","0","12","24","28","0","12","24","22","0","12","7","12","0","12","17","20",
"1500000US490490032033","Block Group 3, Census Tract 32.03, Utah County, Utah","365","59","334","60","127","45","207","52","0","12","0","12","0","12","12","15","5","8","0","12","7","14","0","12","19","28","0","12","0","12","19","28","0","12",
"1500000US490490032041","Block Group 1, Census Tract 32.04, Utah County, Utah","548","91","372","85","206","63","166","72","5","11","5","11","0","12","104","50","67","44","5","9","27","18","5","8","67","43","53","40","0","12","14","21","0","12",
"1500000US490490032042","Block Group 2, Census Tract 32.04, Utah County, Utah","322","56","179","49","73","31","106","45","12","13","6","9","6","8","90","41","30","19","22","26","27","20","11","16","41","28","16","14","18","28","7","10","0","12",
"1500000US490490032051","Block Group 1, Census Tract 32.05, Utah County, Utah","179","47","103","43","95","40","8","13","0","12","0","12","0","12","65","39","39","41","26","35","0","12","0","12","11","19","0","12","0","12","11","19","0","12",
"1500000US490490032052","Block Group 2, Census Tract 32.05, Utah County, Utah","622","134","398","100","191","72","207","70","8","13","0","12","8","13","200","142","140","130","27","29","33","43","0","12","16","22","9","14","0","12","7","15","0","12",
"1500000US490490032053","Block Group 3, Census Tract 32.05, Utah County, Utah","154","56","130","62","85","64","45","27","16","25","16","25","0","12","8","13","8","13","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490490032054","Block Group 4, Census Tract 32.05, Utah County, Utah","274","97","243","98","128","76","115","83","0","12","0","12","0","12","15","18","0","12","6","10","9","14","0","12","16","13","16","13","0","12","0","12","0","12",
